report_date,commodity,country,marketing_year,crop_stage,Beginning Stocks,Production,Imports,Exports,Ending Stocks,Domestic Total 2,Domestic Crush
2019-07-11,soybean,European Union,2017/18,out of scope,1.15,2.54,14.58,0.28,1.4,,16.6
2019-07-11,soybean,Southeast Asia,2017/18,out of scope,1.15,0.69,7.71,0.02,0.88,,8.64
2019-07-11,soybean,Mexico,2017/18,out of scope,0.15,0.43,4.87,0.0,0.17,,5.29
2019-07-11,soybean,World  2/,2018/19 Est.,out of scope,99.1,362.87,148.83,150.16,112.98,,347.65
2019-07-11,soybean,World Less China,2018/19 Est.,out of scope,75.57,346.97,63.83,150.04,91.78,,244.55
2019-07-11,soybean,United States,2018/19 Est.,out of scope,11.92,123.66,0.46,46.27,28.56,,61.22
2019-07-11,soybean,Total Foreign,2018/19 Est.,out of scope,87.17,239.21,148.36,103.9,84.42,,286.43
2019-07-11,soybean,Major Exporters  3/,2018/19 Est.,out of scope,57.23,184.83,6.51,94.35,56.41,,97.81
2019-07-11,soybean,Argentina,2018/19 Est.,out of scope,23.75,56.0,6.35,8.75,29.45,,47.9
2019-07-11,soybean,Brazil,2018/19 Est.,out of scope,32.7,117.0,0.15,77.25,26.75,,45.85
2019-07-11,soybean,Paraguay,2018/19 Est.,out of scope,0.77,9.0,0.01,5.6,0.2,,3.98
2019-07-11,soybean,Major Importers  4/,2018/19 Est.,out of scope,26.17,19.79,118.42,0.34,24.05,,139.99
2019-07-11,soybean,China,2018/19 Est.,out of scope,23.52,15.9,85.0,0.13,21.2,,103.1
2019-07-11,soybean,European Union,2018/19 Est.,out of scope,1.4,2.68,15.8,0.18,1.44,,18.26
2019-07-11,soybean,Southeast Asia,2018/19 Est.,out of scope,0.88,0.66,9.09,0.04,1.03,,9.56
2019-07-11,soybean,Mexico,2018/19 Est.,out of scope,0.17,0.34,5.23,0.0,0.2,,5.54
2019-07-11,soybean meal,World  2/,2017/18,out of scope,13.24,232.35,59.98,63.88,12.42,229.26,
2019-07-11,soybean meal,World Less China,2017/18,out of scope,13.24,161.07,59.96,62.69,12.42,159.15,
2019-07-11,soybean meal,United States,2017/18,out of scope,0.36,44.66,0.44,12.72,0.5,32.24,
2019-07-11,soybean meal,Total Foreign,2017/18,out of scope,12.87,187.69,59.54,51.17,11.92,197.02,
2019-07-11,soybean meal,Major Exporters  3/,2017/18,out of scope,7.24,68.59,0.03,43.26,7.09,25.51,
2019-07-11,soybean meal,Argentina,2017/18,out of scope,3.34,27.93,0.0,25.35,2.92,3.0,
2019-07-11,soybean meal,Brazil,2017/18,out of scope,3.32,34.5,0.02,16.06,4.06,17.71,
2019-07-11,soybean meal,India,2017/18,out of scope,0.58,6.16,0.01,1.84,0.11,4.8,
2019-07-11,soybean meal,Major Importers  4/,2017/18,out of scope,1.9,20.48,38.62,0.66,1.38,58.96,
2019-07-11,soybean meal,European Union,2017/18,out of scope,0.49,11.81,18.35,0.4,0.21,30.04,
2019-07-11,soybean meal,Mexico,2017/18,out of scope,0.04,4.15,1.82,0.02,0.04,5.95,
2019-07-11,soybean meal,Southeast Asia 5/,2017/18,out of scope,1.28,2.7,16.72,0.25,1.04,19.42,
2019-07-11,soybean meal,World  2/,2018/19 Est.,out of scope,12.42,235.87,62.73,66.86,11.78,232.39,
2019-07-11,soybean meal,World Less China,2018/19 Est.,out of scope,12.42,167.76,62.71,65.91,11.78,165.21,
2019-07-11,soybean meal,United States,2018/19 Est.,out of scope,0.5,44.33,0.66,12.61,0.41,32.48,
2019-07-11,soybean meal,Total Foreign,2018/19 Est.,out of scope,11.92,191.54,62.08,54.25,11.37,199.92,
2019-07-11,soybean meal,Major Exporters  3/,2018/19 Est.,out of scope,7.09,72.05,0.04,45.95,6.32,26.92,
2019-07-11,soybean meal,Argentina,2018/19 Est.,out of scope,2.92,30.95,0.0,28.0,2.69,3.19,
2019-07-11,soybean meal,Brazil,2018/19 Est.,out of scope,4.06,33.5,0.03,16.1,3.36,18.13,
2019-07-11,soybean meal,India,2018/19 Est.,out of scope,0.11,7.6,0.02,1.85,0.28,5.6,
2019-07-11,soybean meal,Major Importers  4/,2018/19 Est.,out of scope,1.38,22.55,39.42,0.58,1.67,61.1,
2019-07-11,soybean meal,European Union,2018/19 Est.,out of scope,0.21,13.11,18.5,0.35,0.4,31.08,
2019-07-11,soybean meal,Mexico,2018/19 Est.,out of scope,0.04,4.35,2.0,0.02,0.05,6.33,
2019-07-11,soybean meal,Southeast Asia 5/,2018/19 Est.,out of scope,1.04,3.28,17.15,0.22,1.13,20.12,
2019-07-11,soybean meal,World  2/,2019/20 Proj.,out of scope,11.78,241.31,64.73,68.13,11.79,237.9,
2019-07-11,soybean meal,World Less China,2019/20 Proj.,out of scope,11.78,173.2,64.68,67.23,11.79,170.64,
2019-07-11,soybean meal,United States,2019/20 Proj.,out of scope,0.41,45.04,0.45,12.34,0.36,33.2,
2019-07-11,soybean meal,Total Foreign,2019/20 Proj.,out of scope,11.37,196.27,64.27,55.79,11.43,204.7,
2019-07-11,soybean meal,Major Exporters  3/,2019/20 Proj.,out of scope,6.32,75.55,0.04,47.55,6.36,28.0,
2019-07-11,soybean meal,Argentina,2019/20 Proj.,out of scope,2.69,34.0,0.0,30.5,2.89,3.3,
2019-07-11,soybean meal,Brazil,2019/20 Proj.,out of scope,3.36,33.95,0.03,15.2,3.19,18.95,
2019-07-11,soybean meal,India,2019/20 Proj.,out of scope,0.28,7.6,0.02,1.85,0.29,5.75,
2019-07-11,soybean meal,Major Importers  4/,2019/20 Proj.,out of scope,1.67,22.79,40.29,0.6,1.79,62.36,
2019-07-11,soybean meal,European Union,2019/20 Proj.,out of scope,0.4,12.64,19.0,0.35,0.35,31.34,
2019-07-11,soybean meal,Mexico,2019/20 Proj.,out of scope,0.05,4.7,2.13,0.02,0.12,6.75,
2019-07-11,soybean meal,Southeast Asia 5/,2019/20 Proj.,out of scope,1.13,3.61,17.38,0.23,1.23,20.67,
2019-07-11,soybean oil,World  2/,2017/18,out of scope,3.79,55.17,9.72,10.5,3.54,54.63,
2019-07-11,soybean oil,World Less China,2017/18,out of scope,3.12,39.04,9.23,10.29,2.97,38.13,
2019-07-11,soybean oil,United States,2017/18,out of scope,0.78,10.78,0.15,1.11,0.91,9.7,
2019-07-11,soybean oil,Total Foreign,2017/18,out of scope,3.02,44.39,9.56,9.4,2.64,44.93,
2019-07-11,soybean oil,Major Exporters  3/,2017/18,out of scope,0.74,19.35,0.33,7.25,0.89,12.28,
2019-07-11,soybean oil,Argentina,2017/18,out of scope,0.28,7.24,0.0,4.13,0.31,3.08,
2019-07-11,soybean oil,Brazil,2017/18,out of scope,0.29,8.54,0.05,1.51,0.42,6.94,
2019-07-11,soybean oil,European Union,2017/18,out of scope,0.16,2.84,0.28,0.9,0.16,2.23,
2019-07-11,soybean oil,Major Importers  4/,2017/18,out of scope,1.37,18.43,5.78,0.27,0.89,24.41,
2019-07-11,soybean oil,China,2017/18,out of scope,0.67,16.13,0.48,0.21,0.57,16.5,
2019-07-11,soybean oil,India,2017/18,out of scope,0.48,1.39,2.98,0.01,0.12,4.72,
2019-07-11,soybean oil,North Africa 5/,2017/18,out of scope,0.13,0.7,1.53,0.06,0.13,2.18,
2019-07-11,soybean oil,World  2/,2018/19 Est.,out of scope,3.54,56.3,10.85,11.3,3.63,55.76,
2019-07-11,soybean oil,World Less China,2018/19 Est.,out of scope,2.97,40.89,10.05,11.14,3.13,39.64,
2019-07-11,soybean oil,United States,2018/19 Est.,out of scope,0.91,11.04,0.18,0.93,0.85,10.34,
2019-07-11,soybean oil,Total Foreign,2018/19 Est.,out of scope,2.64,45.26,10.67,10.37,2.78,45.41,
2019-07-11,soybean oil,Major Exporters  3/,2018/19 Est.,out of scope,0.89,20.1,0.38,8.11,1.07,12.2,
2019-07-11,soybean oil,Argentina,2018/19 Est.,out of scope,0.31,8.0,0.0,5.2,0.38,2.73,
2019-07-11,soybean oil,Brazil,2018/19 Est.,out of scope,0.42,8.21,0.05,1.2,0.35,7.13,
2019-07-11,soybean oil,European Union,2018/19 Est.,out of scope,0.16,3.15,0.33,1.0,0.33,2.31,
2019-07-11,soybean oil,Major Importers  4/,2018/19 Est.,out of scope,0.89,18.09,6.61,0.25,0.86,24.49,
2019-07-11,soybean oil,China,2018/19 Est.,out of scope,0.57,15.41,0.8,0.16,0.51,16.11,
2019-07-11,soybean oil,India,2018/19 Est.,out of scope,0.12,1.71,3.4,0.01,0.18,5.05,
2019-07-11,soybean oil,North Africa 5/,2018/19 Est.,out of scope,0.13,0.73,1.63,0.08,0.13,2.28,
2019-07-11,soybean oil,World  2/,2019/20 Proj.,out of scope,3.63,57.52,11.43,11.87,3.57,57.14,
2019-07-11,soybean oil,World Less China,2019/20 Proj.,out of scope,3.13,42.11,10.33,11.75,3.07,40.75,
2019-07-11,soybean oil,United States,2019/20 Proj.,out of scope,0.85,11.13,0.2,0.78,0.7,10.71,
2019-07-11,soybean oil,Total Foreign,2019/20 Proj.,out of scope,2.78,46.39,11.23,11.09,2.87,46.44,
2019-07-11,soybean oil,Major Exporters  3/,2019/20 Proj.,out of scope,1.07,20.87,0.38,8.82,1.08,12.43,
2019-07-11,soybean oil,Argentina,2019/20 Proj.,out of scope,0.38,8.7,0.0,5.85,0.39,2.84,
2019-07-11,soybean oil,Brazil,2019/20 Proj.,out of scope,0.35,8.39,0.05,1.25,0.34,7.2,
2019-07-11,soybean oil,European Union,2019/20 Proj.,out of scope,0.33,3.04,0.33,1.0,0.34,2.36,
2019-07-11,soybean oil,Major Importers  4/,2019/20 Proj.,out of scope,0.86,18.16,7.06,0.21,0.94,24.92,
2019-07-11,soybean oil,China,2019/20 Proj.,out of scope,0.51,15.41,1.1,0.13,0.5,16.39,
2019-07-11,soybean oil,India,2019/20 Proj.,out of scope,0.18,1.71,3.5,0.01,0.23,5.15,
2019-07-11,soybean oil,North Africa 5/,2019/20 Proj.,out of scope,0.13,0.73,1.66,0.08,0.12,2.32,
2019-08-12,wheat,World  3/,2017/18,out of scope,262.08,761.87,179.79,182.04,281.18,,
2019-08-12,wheat,World Less China,2017/18,out of scope,147.15,627.53,175.86,181.04,149.98,,
2019-08-12,wheat,United States,2017/18,out of scope,32.13,47.38,4.3,24.66,29.91,,
2019-08-12,wheat,Total Foreign,2017/18,out of scope,229.94,714.49,175.49,157.38,251.27,,
2019-08-12,wheat,Major Exporters  4/,2017/18,out of scope,36.16,332.7,6.96,130.95,39.33,,
2019-08-12,wheat,Argentina,2017/18,out of scope,0.25,18.5,0.0,12.66,0.64,,
2019-08-12,wheat,Australia,2017/18,out of scope,5.73,20.94,0.16,13.85,5.51,,
2019-08-12,wheat,Canada,2017/18,out of scope,6.86,29.98,0.45,21.95,5.92,,
2019-08-12,wheat,European Union  5/,2017/18,out of scope,10.72,151.13,5.82,23.29,13.98,,
2019-08-12,wheat,Russia,2017/18,out of scope,10.83,85.17,0.47,41.42,12.04,,
2019-08-12,wheat,Ukraine,2017/18,out of scope,1.77,26.98,0.06,17.78,1.24,,
2019-08-12,wheat,Major Importers  6/,2017/18,out of scope,160.49,202.93,115.29,12.24,176.36,,
2019-08-12,wheat,Bangladesh,2017/18,out of scope,1.88,1.15,6.15,0.0,1.69,,
2019-08-12,wheat,Brazil,2017/18,out of scope,2.26,4.26,7.02,0.23,1.31,,
2019-08-12,wheat,China,2017/18,out of scope,114.93,134.33,3.94,1.0,131.2,,
2019-08-12,wheat,Japan,2017/18,out of scope,1.21,0.97,5.88,0.28,1.18,,
2019-08-12,wheat,N. Africa  7/,2017/18,out of scope,14.15,19.25,27.45,0.83,14.79,,
2019-08-12,wheat,Nigeria,2017/18,out of scope,0.2,0.07,5.09,0.4,0.2,,
2019-08-12,wheat,Sel. Mideast  8/,2017/18,out of scope,16.67,18.36,18.27,0.83,14.56,,
2019-08-12,wheat,Southeast Asia  9/,2017/18,out of scope,5.59,0.0,25.94,1.04,5.05,,
2019-08-12,wheat,India,2017/18,out of scope,9.8,98.51,1.17,0.57,13.23,,
2019-08-12,wheat,Kazakhstan,2017/18,out of scope,3.36,14.8,0.1,9.0,2.37,,
2019-08-12,wheat,World  3/,2018/19 Est.,out of scope,281.18,730.55,172.63,174.16,275.49,,
2019-08-12,wheat,World Less China,2018/19 Est.,out of scope,149.98,599.12,169.48,173.15,135.72,,
2019-08-12,wheat,United States,2018/19 Est.,out of scope,29.91,51.29,3.67,25.48,29.18,,
2019-08-12,wheat,Total Foreign,2018/19 Est.,out of scope,251.27,679.26,168.96,148.68,246.31,,
2019-08-12,wheat,Major Exporters  4/,2018/19 Est.,out of scope,39.33,302.2,7.09,122.0,30.17,,
2019-08-12,wheat,Argentina,2018/19 Est.,out of scope,0.64,19.5,0.01,13.0,1.39,,
2019-08-12,wheat,Australia,2018/19 Est.,out of scope,5.51,17.3,0.36,9.0,4.97,,
2019-08-12,wheat,Canada,2018/19 Est.,out of scope,5.92,31.8,0.45,24.5,4.67,,
2019-08-12,wheat,European Union  5/,2018/19 Est.,out of scope,13.98,136.86,5.7,23.6,9.74,,
2019-08-12,wheat,Russia,2018/19 Est.,out of scope,12.04,71.69,0.46,35.7,7.99,,
2019-08-12,wheat,Ukraine,2018/19 Est.,out of scope,1.24,25.06,0.11,16.2,1.41,,
2019-08-12,wheat,Major Importers  6/,2018/19 Est.,out of scope,176.36,199.7,111.97,11.83,182.04,,
2019-08-12,wheat,Bangladesh,2018/19 Est.,out of scope,1.69,1.0,5.0,0.0,0.69,,
2019-08-12,wheat,Brazil,2018/19 Est.,out of scope,1.31,5.43,7.3,0.6,1.34,,
2019-08-12,wheat,China,2018/19 Est.,out of scope,131.2,131.43,3.15,1.01,139.77,,
2019-08-12,wheat,Japan,2018/19 Est.,out of scope,1.18,0.88,5.73,0.29,0.97,,
2019-08-12,wheat,N. Africa  7/,2018/19 Est.,out of scope,14.79,21.0,27.11,0.71,16.01,,
2019-08-12,wheat,Nigeria,2018/19 Est.,out of scope,0.2,0.06,4.8,0.4,0.2,,
2019-08-12,wheat,Sel. Mideast  8/,2018/19 Est.,out of scope,14.56,17.88,17.17,0.55,11.16,,
2019-08-12,wheat,Southeast Asia  9/,2018/19 Est.,out of scope,5.05,0.0,26.59,1.09,4.92,,
2019-08-12,wheat,India,2018/19 Est.,out of scope,13.23,99.87,0.02,0.5,16.99,,
2019-08-12,wheat,Kazakhstan,2018/19 Est.,out of scope,2.37,13.95,0.09,8.5,1.3,,
2019-08-12,wheat,World  3/,2019/20 Proj.,out of scope,275.49,768.07,179.0,182.63,285.4,,
2019-08-12,wheat,World Less China,2019/20 Proj.,out of scope,135.72,636.07,175.5,181.33,139.43,,
2019-08-12,wheat,United States,2019/20 Proj.,out of scope,29.18,53.89,3.67,26.54,27.6,,
2019-08-12,wheat,Total Foreign,2019/20 Proj.,out of scope,246.31,714.18,175.33,156.1,257.8,,
2019-08-12,wheat,Major Exporters  4/,2019/20 Proj.,out of scope,30.17,327.0,6.66,131.0,31.98,,
2019-08-12,wheat,Argentina,2019/20 Proj.,out of scope,1.39,20.5,0.01,14.5,1.55,,
2019-08-12,wheat,Australia,2019/20 Proj.,out of scope,4.97,21.0,0.15,12.5,5.12,,
2019-08-12,wheat,Canada,2019/20 Proj.,out of scope,4.67,33.3,0.45,24.0,5.12,,
2019-08-12,wheat,European Union  5/,2019/20 Proj.,out of scope,9.74,150.0,5.5,26.5,11.24,,
2019-08-12,wheat,Russia,2019/20 Proj.,out of scope,7.99,73.0,0.48,34.0,7.46,,
2019-08-12,wheat,Ukraine,2019/20 Proj.,out of scope,1.41,29.2,0.08,19.5,1.48,,
2019-08-12,wheat,Major Importers  6/,2019/20 Proj.,out of scope,182.04,202.97,116.72,12.85,188.16,,
2019-08-12,wheat,Bangladesh,2019/20 Proj.,out of scope,0.69,1.1,6.5,0.0,0.99,,
2019-08-12,wheat,Brazil,2019/20 Proj.,out of scope,1.34,5.3,7.5,0.6,1.34,,
2019-08-12,wheat,China,2019/20 Proj.,out of scope,139.77,132.0,3.5,1.3,145.97,,
2019-08-12,wheat,Japan,2019/20 Proj.,out of scope,0.97,0.95,5.9,0.28,1.04,,
2019-08-12,wheat,N. Africa  7/,2019/20 Proj.,out of scope,16.01,18.87,27.4,0.69,14.84,,
2019-08-12,wheat,Nigeria,2019/20 Proj.,out of scope,0.2,0.06,5.1,0.4,0.2,,
2019-08-12,wheat,Sel. Mideast  8/,2019/20 Proj.,out of scope,11.16,22.46,17.32,0.72,11.18,,
2019-08-12,wheat,Southeast Asia  9/,2019/20 Proj.,out of scope,4.92,0.0,27.9,1.07,5.24,,
2019-08-12,wheat,India,2019/20 Proj.,out of scope,16.99,101.2,0.02,0.5,19.71,,
2019-08-12,wheat,Kazakhstan,2019/20 Proj.,out of scope,1.3,13.0,0.06,6.5,1.26,,
2019-08-12,corn,World  3/,2017/18,out of scope,351.35,1077.98,149.97,148.74,339.37,1089.96,
2019-08-12,corn,World Less China,2017/18,out of scope,128.34,818.91,146.51,148.72,116.85,826.96,
2019-08-12,corn,United States,2017/18,out of scope,58.25,371.1,0.92,61.92,54.37,313.98,
2019-08-12,corn,Total Foreign,2017/18,out of scope,293.1,706.88,149.05,86.83,285.01,775.98,
2019-08-12,corn,Major Exporters  4/,2017/18,out of scope,25.32,164.42,1.18,72.76,14.53,103.63,
2019-08-12,corn,Argentina,2017/18,out of scope,5.27,32.0,0.01,22.0,2.88,12.4,
2019-08-12,corn,Brazil,2017/18,out of scope,14.02,82.0,0.92,25.12,7.31,64.5,
2019-08-12,corn,Russia,2017/18,out of scope,0.78,13.2,0.05,5.53,0.2,8.3,
2019-08-12,corn,South Africa,2017/18,out of scope,3.7,13.1,0.17,2.07,2.67,12.23,
2019-08-12,corn,Ukraine,2017/18,out of scope,1.55,24.12,0.04,18.04,1.47,6.2,
2019-08-12,corn,Major Importers  5/,2017/18,out of scope,21.93,125.98,88.35,3.72,23.7,208.85,
2019-08-12,corn,Egypt,2017/18,out of scope,1.89,6.4,9.46,0.01,1.84,15.9,
2019-08-12,corn,European Union  6/,2017/18,out of scope,7.6,62.02,18.47,1.75,9.84,76.5,
2019-08-12,corn,Japan,2017/18,out of scope,1.32,0.0,15.67,0.0,1.39,15.6,
2019-08-12,corn,Mexico,2017/18,out of scope,5.41,27.57,16.13,0.96,5.65,42.5,
2019-08-12,corn,Southeast Asia  7/,2017/18,out of scope,3.28,29.84,14.2,1.0,2.32,44.0,
2019-08-12,corn,South Korea,2017/18,out of scope,1.76,0.07,10.02,0.0,1.85,10.0,
2019-08-12,corn,Selected Other,2017/18,out of scope,,,,,0.0,,
2019-08-12,corn,Canada,2017/18,out of scope,2.57,14.1,1.7,1.94,2.42,14.02,
2019-08-12,corn,China,2017/18,out of scope,223.02,259.07,3.46,0.02,222.53,263.0,
2019-08-12,corn,World  3/,2018/19 Est.,out of scope,339.37,1123.02,163.23,176.22,328.58,1133.82,
2019-08-12,corn,World Less China,2018/19 Est.,out of scope,116.85,865.69,158.23,176.2,116.74,860.82,
2019-08-12,corn,United States,2018/19 Est.,out of scope,54.37,366.29,0.76,53.34,59.96,308.12,
2019-08-12,corn,Total Foreign,2018/19 Est.,out of scope,285.01,756.74,162.47,122.87,268.62,825.7,
2019-08-12,corn,Major Exporters  4/,2018/19 Est.,out of scope,14.53,210.72,2.1,106.5,14.24,106.6,
2019-08-12,corn,Argentina,2018/19 Est.,out of scope,2.88,51.0,0.01,36.0,4.09,13.8,
2019-08-12,corn,Brazil,2018/19 Est.,out of scope,7.31,101.0,1.0,37.0,6.31,66.0,
2019-08-12,corn,Russia,2018/19 Est.,out of scope,0.2,11.42,0.05,3.0,0.26,8.4,
2019-08-12,corn,South Africa,2018/19 Est.,out of scope,2.67,11.5,1.0,1.0,1.97,12.2,
2019-08-12,corn,Ukraine,2018/19 Est.,out of scope,1.47,35.81,0.04,29.5,1.61,6.2,
2019-08-12,corn,Major Importers  5/,2018/19 Est.,out of scope,23.7,127.51,97.15,4.91,20.45,223.0,
2019-08-12,corn,Egypt,2018/19 Est.,out of scope,1.84,6.8,9.7,0.01,2.13,16.2,
2019-08-12,corn,European Union  6/,2018/19 Est.,out of scope,9.84,64.22,23.5,3.3,7.25,87.0,
2019-08-12,corn,Japan,2018/19 Est.,out of scope,1.39,0.0,15.8,0.0,1.4,15.8,
2019-08-12,corn,Mexico,2018/19 Est.,out of scope,5.65,26.7,17.0,0.8,4.65,43.9,
2019-08-12,corn,Southeast Asia  7/,2018/19 Est.,out of scope,2.32,29.64,16.65,0.8,2.61,45.2,
2019-08-12,corn,South Korea,2018/19 Est.,out of scope,1.85,0.08,10.4,0.0,1.88,10.45,
2019-08-12,corn,Selected Other,2018/19 Est.,out of scope,,,,,0.0,,
2019-08-12,corn,Canada,2018/19 Est.,out of scope,2.42,13.9,2.4,2.1,2.12,14.5,
2019-08-12,corn,China,2018/19 Est.,out of scope,222.53,257.33,5.0,0.02,211.84,273.0,
2019-08-12,corn,World  3/,2019/20 Proj.,out of scope,328.58,1108.24,169.34,169.9,307.72,1129.09,
2019-08-12,corn,World Less China,2019/20 Proj.,out of scope,116.74,854.24,162.34,169.88,111.91,852.09,
2019-08-12,corn,United States,2019/20 Proj.,out of scope,59.96,353.09,1.27,52.07,55.4,306.85,
2019-08-12,corn,Total Foreign,2019/20 Proj.,out of scope,268.62,755.15,168.07,117.83,252.32,822.25,
2019-08-12,corn,Major Exporters  4/,2019/20 Proj.,out of scope,14.24,214.5,1.17,103.7,16.01,110.2,
2019-08-12,corn,Argentina,2019/20 Proj.,out of scope,4.09,50.0,0.01,33.5,5.59,15.0,
2019-08-12,corn,Brazil,2019/20 Proj.,out of scope,6.31,101.0,1.0,34.0,6.31,68.0,
2019-08-12,corn,Russia,2019/20 Proj.,out of scope,0.26,13.0,0.04,4.7,0.2,8.4,
2019-08-12,corn,South Africa,2019/20 Proj.,out of scope,1.97,14.0,0.1,1.5,2.27,12.3,
2019-08-12,corn,Ukraine,2019/20 Proj.,out of scope,1.61,36.5,0.02,30.0,1.63,6.5,
2019-08-12,corn,Major Importers  5/,2019/20 Proj.,out of scope,20.45,130.07,96.6,4.24,20.63,222.25,
2019-08-12,corn,Egypt,2019/20 Proj.,out of scope,2.13,7.2,10.0,0.01,2.42,16.9,
2019-08-12,corn,European Union  6/,2019/20 Proj.,out of scope,7.25,64.8,21.0,2.0,8.55,82.5,
2019-08-12,corn,Japan,2019/20 Proj.,out of scope,1.4,0.0,15.6,0.0,1.4,15.6,
2019-08-12,corn,Mexico,2019/20 Proj.,out of scope,4.65,27.0,18.5,1.5,3.15,45.5,
2019-08-12,corn,Southeast Asia  7/,2019/20 Proj.,out of scope,2.61,30.91,16.9,0.73,2.99,46.7,
2019-08-12,corn,South Korea,2019/20 Proj.,out of scope,1.88,0.08,10.5,0.0,1.85,10.6,
2019-08-12,corn,Canada,2019/20 Proj.,out of scope,2.12,14.0,1.0,1.5,1.92,13.7,
2019-08-12,corn,China,2019/20 Proj.,out of scope,211.84,254.0,7.0,0.02,195.82,277.0,
2019-08-12,soybean,World  2/,2017/18,out of scope,96.16,341.53,153.0,153.08,99.1,,338.5
2019-08-12,soybean,World Less China,2017/18,out of scope,75.5,326.33,58.9,152.95,75.58,,232.2
2019-08-12,soybean,United States,2017/18,out of scope,8.21,120.07,0.59,58.07,11.92,,58.87
2019-08-12,soybean,Total Foreign,2017/18,out of scope,87.95,221.47,152.4,95.01,87.18,,279.63
2019-08-12,soybean,Major Exporters  3/,2017/18,out of scope,60.64,171.43,4.89,85.57,57.23,,94.17
2019-08-12,soybean,Argentina,2017/18,out of scope,27.0,37.8,4.7,2.11,23.75,,43.63
2019-08-12,soybean,Brazil,2017/18,out of scope,33.21,122.0,0.18,76.18,32.7,,46.51
2019-08-12,soybean,Paraguay,2017/18,out of scope,0.44,10.3,0.01,6.03,0.77,,3.94
2019-08-12,soybean,Major Importers  4/,2017/18,out of scope,23.34,19.11,124.51,0.43,26.17,,140.35
2019-08-12,soybean,China,2017/18,out of scope,20.66,15.2,94.1,0.13,23.52,,106.3
2019-08-12,soybean,European Union,2017/18,out of scope,1.15,2.54,14.58,0.28,1.4,,16.6
2019-08-12,soybean,Southeast Asia,2017/18,out of scope,1.15,0.69,7.71,0.02,0.88,,8.64
2019-08-12,soybean,Mexico,2017/18,out of scope,0.15,0.43,4.87,0.0,0.17,,5.29
2019-08-12,soybean,World  2/,2018/19 Est.,out of scope,99.1,362.85,147.51,148.3,114.53,,346.63
2019-08-12,soybean,World Less China,2018/19 Est.,out of scope,75.58,346.95,64.51,148.18,94.33,,244.53
2019-08-12,soybean,United States,2018/19 Est.,out of scope,11.92,123.66,0.46,46.27,29.13,,60.65
2019-08-12,soybean,Total Foreign,2018/19 Est.,out of scope,87.18,239.19,147.05,102.04,85.4,,285.98
2019-08-12,soybean,Major Exporters  3/,2018/19 Est.,out of scope,57.23,184.83,6.51,92.95,57.81,,97.81
2019-08-12,soybean,Argentina,2018/19 Est.,out of scope,23.75,56.0,6.35,7.75,30.45,,47.9
2019-08-12,soybean,Brazil,2018/19 Est.,out of scope,32.7,117.0,0.15,76.85,27.15,,45.85
2019-08-12,soybean,Paraguay,2018/19 Est.,out of scope,0.77,9.0,0.01,5.6,0.2,,3.98
2019-08-12,soybean,Major Importers  4/,2018/19 Est.,out of scope,26.17,19.77,116.32,0.33,22.94,,138.99
2019-08-12,soybean,China,2018/19 Est.,out of scope,23.52,15.9,83.0,0.13,20.2,,102.1
2019-08-12,soybean,European Union,2018/19 Est.,out of scope,1.4,2.66,15.7,0.17,1.34,,18.26
2019-08-12,soybean,Southeast Asia,2018/19 Est.,out of scope,0.88,0.66,9.09,0.04,1.03,,9.56
2019-08-12,soybean,Mexico,2018/19 Est.,out of scope,0.17,0.34,5.23,0.0,0.2,,5.54
2019-08-12,soybean meal,World  2/,2017/18,out of scope,13.25,232.41,59.99,63.88,12.43,229.33,
2019-08-12,soybean meal,World Less China,2017/18,out of scope,13.25,161.13,59.97,62.69,12.43,159.23,
2019-08-12,soybean meal,United States,2017/18,out of scope,0.36,44.66,0.44,12.72,0.5,32.24,
2019-08-12,soybean meal,Total Foreign,2017/18,out of scope,12.88,187.75,59.55,51.17,11.92,197.1,
2019-08-12,soybean meal,Major Exporters  3/,2017/18,out of scope,7.24,68.59,0.03,43.26,7.09,25.51,
2019-08-12,soybean meal,Argentina,2017/18,out of scope,3.34,27.93,0.0,25.35,2.92,3.0,
2019-08-12,soybean meal,Brazil,2017/18,out of scope,3.32,34.5,0.02,16.06,4.06,17.71,
2019-08-12,soybean meal,India,2017/18,out of scope,0.58,6.16,0.01,1.84,0.11,4.8,
2019-08-12,soybean meal,Major Importers  4/,2017/18,out of scope,1.9,20.48,38.62,0.66,1.38,58.96,
2019-08-12,soybean meal,European Union,2017/18,out of scope,0.49,11.81,18.35,0.4,0.21,30.04,
2019-08-12,soybean meal,Mexico,2017/18,out of scope,0.04,4.15,1.82,0.02,0.04,5.95,
2019-08-12,soybean meal,Southeast Asia 5/,2017/18,out of scope,1.28,2.7,16.72,0.25,1.04,19.42,
2019-08-12,soybean meal,World  2/,2018/19 Est.,out of scope,12.43,234.95,62.35,66.58,11.75,231.4,
2019-08-12,soybean meal,World Less China,2018/19 Est.,out of scope,12.43,167.63,62.33,65.63,11.75,165.01,
2019-08-12,soybean meal,United States,2018/19 Est.,out of scope,0.5,43.93,0.66,12.29,0.41,32.39,
